Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Score (unrounded)	Score (rounded)
2247746786	<USER> POP SHOW W/ <USER> <USER> <USER> It's earls, but this is GOING OFFFFFFFF POP POP	0	0	2	3	2	0	4.0	4
794025126278770689	Not even gonna pretend I give a about baseball	0	4	3	0	0	0	2	2
594724088578445312	<USER> it's over bro last round and may may won near all of them	0	2	4	1	0	0	3	3
679852079972794369	<USER> Gladiator is good. Don't know how I forgot about it.	0	0	0	6	1	0	4	4
928339711453577216	<USER> Fucking-A! I hate it when people play games like this. You've got something to say to me, just <URL>	5	2	0	0	0	0	1	1
906001225761648640	If you're NOT BLACK: *Don't mouth the word *Don't say *Don't sing when it's in a song. Just don't. IT ISN'T FOR YOU.	1	4	2	0	0	0	2	2
402218342272212995	<USER> driving home is going to be a	0	4	3	0	0	0	2	2
366340760599138306	<USER> Well that's awfully	0	3	4	0	0	0	3	3
515204049688621056	<USER> callin' me a and shit...excuse me noud83dudc4b	0	6	1	0	0	0	2	2
368223336159256576	Well ive sold my soul to the devil. I wonder can i get snow cones in ;)	0	3	3	1	0	0	2.7142857142857144	3
420759072515031040	<USER> who's gonna wake me up tomorrow morning?!	0	0	7	0	0	0	3	3
206972882323124224	I grabbed the wrong charger.....	0	5	2	0	0	0	2	2
16549699736	it! the weather knocked out the internet....so...i suppose its panera for lunch	0	5	2	0	0	0	2	2
422514899630051328	Sooooo rayona dropped me to the hospital and skated off on my lol	0	1	5	1	0	0	3	3
222307594713309185	<USER> i hope you do know that i was sleeping this morning..i need to do that sometimes. Idk where the you are but call me.	0	4	3	0	0	0	2	2
763202211316981761	I Knew U Was A & I Still Befriended, Stood Up AND Defended U	0	2	0	3	0	0	4	4
291595051228876800	We can't pay our rent, but we're gorgeous. <USER>	0	2	1	2	0	0	3.0	3
249920062964764672	Where is the run defense? Dolphins lead Jets 7-0. Meanwhile, #Mets coming to bat. #SweepMiamiMets	0	3	2	0	0	0	2	2
205126276107862017	<USER> Oh no!!!	0	5	0	0	0	0	2	2
930659782255693824	i literally made a SHRINE in the corner of my bedroom and sat and cried by it every night for 2 weeks... <URL>	0	5	0	0	0	0	2	2
611030777682264064	<USER> looks like it says Clown'	0	0	4	1	0	0	3	3
511602854667112448	Big shout out to my phenom friends just because. Thanks for being you,	0	0	0	4	1	0	4	4
346807628841758720	Fb folks take stuff so serious it aint gotta be all that!!	0	1	3	1	0	0	3	3
653339028322930688	<USER> like conspiracy theories and the Mandela effect	0	0	4	1	0	0	3	3
563914922292412416	<USER> when a thinks y'all broke up for good <URL>	0	2	4	1	0	1	3	3
757160396285370368	This just got mindless in a NY minute.	1	4	2	1	0	0	2	2
855624079251996672	<USER> 108 years...it's hard to imagine	0	0	4	4	0	0	3	3
166425029737852928	0h joy...another night of beer pong. When will it end? I hate it!	1	6	1	0	0	0	2	2
875201496496967680	I'm so sorry for this tweet but not really because I've had enough of AW's self righteous That man is ruining her	1	7	0	0	0	0	2	2
9943568121	where da is Jkwon an why he jus disappeared liked dat?	0	5	3	0	0	0	2	2
550421512126472192	I'm so boring	0	8	0	0	0	0	2	2
184079274523889664	This movie has so much bad language it's making me uncomfortable...not...i married a sailor #TwitFlix #TakingofPelham123	0	5	0	3	0	0	2	2
916091626010894336	Man, couldn't even get an official from him. Sky's not falling but	0	7	1	0	0	0	2	2
754858163950620672	OH ALSO THIS YUME NIKKI PRINT IS DONE WHOOPSIE <URL>	0	3	3	2	0	0	2.875	3
162559747797680128	<USER> you are hilarious. make another one haha <USER> SAYS	0	2	1	4	1	0	4	4
847635665151942656	sis you cant talk ab me. yes im a you think sayin that will hurt me?	0	6	2	0	0	0	2	2
943704876319760389	<USER> Wait you're telling me my Ike isn't special anymore? :C Nintendo <URL>	0	6	2	0	0	0	2	2
744319611315826688	<USER> great video, you.. you Well that's your name! Seriously liked the video though. Awesome job.	0	0	0	6	2	0	4	4
798818343738183680	<USER> <USER> What even are they?! They don't look like pins, the middle & right don't even have pointy butts - THAT'S BASIC!	0	7	1	0	0	0	2	2
575748670580260865	'He was so ugly, but his was too cute' omfg what	0	4	2	2	0	0	2	2
893233957474631680	<USER> Who the is voting Olive Garden?!	0	4	4	0	0	0	2	2
930141480450080768	<USER> I was mad as when CottonMouth's cousin killed him #LukeCage	0	7	1	0	0	0	2	2
799461036848017408	Yasssssssss!!! NAW!!!! #HTGAWM	0	1	1	6	0	0	4	4
687250510571790336	'Should I get that too?' 'It would be nice.' 'But it's a bloody skull.' 'Put some gloves on then, and hurry the up.' #1lineWed	0	2	4	2	0	0	3	3
99080059905769472	Um..Ya..How the is it 4:30 in the morn??? Off to the Crypt with a copy of Robin Hood...CCRREEAAKKK...Night world..SSLLAAAMMMMMMMMM~	0	2	3	3	0	0	3.125	3
179003583516254208	Omg brandan and rachel stop arguing and do the race smh	0	5	3	0	0	0	2	2
362021760339677185	I could tweet all day. It's not like anyone reads my	0	5	2	1	0	0	2	2
267725885749219329	After a week of wearing just pads, this realizes she had tampons under her bed. Oh <USER> I missed u. Welcome back #pmsprobs	0	1	3	4	0	0	4	4
825451685187350532	<USER> seriously you can't spell don't speak to me	1	7	0	0	0	0	2	2
462499725921353728	It's Britney	0	0	3	2	1	0	3.6666666666666665	4
927593379789238274	<USER> Just frustrated innocent children lost their lives. So tragic. I hope there is a special place in <URL>	2	3	1	0	0	0	1.8333333333333333	2
308717797314273281	Omfg Paul Wall I love you holy	0	0	1	5	1	0	4	4
894639862128664576	If Jay z n beyonce broke up I'd KEEP LIVING MY NORMAL LIFE CAUSE I DONT GIVE A <USER>	1	3	2	1	0	0	2.4285714285714284	3
389878163330719744	<USER> Lol sure is	0	0	3	2	2	0	3.857142857142857	4
562058174157828096	It's Missy Elliott! I the #SB49	0	1	4	2	0	0	3	3
197793067359678464	<USER> boys cause more trouble than they're worth. They don't know	0	4	2	0	1	0	2	2
118496172942958592	<USER> #Raw GOD IT DO YOU HAVE TO YELL EVERYTHING YOU SAY <USER>	1	3	2	1	0	0	2.4285714285714284	3
204293160107646976	Jagger is no Lana Del Rey.	0	4	3	0	0	0	2	2
285208434062786561	Them fool's and them laws gone be out Rollin. Watch Thyne #designateddriver	0	3	3	1	0	0	2.7142857142857144	3
494314374786715649	<USER> This cover has me feelin some type of way. Hot	0	0	1	6	1	0	4	4
317828874090201088	<USER> <USER> that's why Melissa can't have blue hair hospital	0	2	5	0	0	1	3	3
852281227918946305	And the kids don't say 'trolling' anymore so you just look like a	0	5	3	0	0	0	2	2
689688538703618048	#teamchelsea what the <USER> ?Like, you're lucky that <USER> kept you employed. Low of you to trade personal info.	1	4	2	0	0	1	2	2
849399835560210433	life lesson : no one gives a	0	6	2	0	0	0	2	2
752090547674767360	<USER> <USER> <USER> <USER> I had to watch it again	0	0	4	4	0	0	3	3
624780303882690560	Tired of the	1	6	0	0	0	1	2	2
567195217682386945	I'm catching up on SNL 40, and They left Cecily Strong out of the Weekend Update host lineup. They really want us to forget that.	0	5	3	0	0	0	2	2
277659796092616705	<USER> Ice skating Did y'all fall?? I bet someone bust their	0	3	4	1	0	0	3	3
690282752588017664	I had some muthafucka bad taste in music 4 a girl in a crappy small city. <URL>	2	4	2	0	0	0	2	2
266633813180948480	<USER> I'm the black private who's a sex machine with ALLLL the chicks! Not really I some people off at my job(s).	1	1	3	2	0	0	2.857142857142857	3
10128818426	Molly's Cupcakes - Blueberry Cheesecake Cupcake. A!	0	0	3	4	1	0	4	4
927732852954976256	Many were MARRIED. But for those that weren't, maybe their first clue should have been that a 19 yr old doesn't want a 50 somethin.	0	7	1	0	0	0	2	2
691164085342187520	Motorcycle Speeder Wins $180,000 In Case Against Cop Who Kicked His <URL>	0	1	3	3	1	0	3.5	4
896443826021203969	<USER> what a move!	0	0	4	4	0	0	3	3
263145440227237888	Sandy sure is a noisy Sounds like she is ready to do some damage up in here	0	5	3	0	0	0	2	2
513756472556412929	Why the was there a frog in the laundry room at work?? #scaredme	1	4	3	0	0	0	2	2
602226126090547200	Final Fantasy Type-0 <URL> via <USER> with Rashina and Braedham on Voice chat! Want your voice on stream? #FF14	0	0	6	2	0	0	3	3
443892910288044033	NPR is preaching about how caffeine's a hard drug. Well yeah you dumb I know there aren't just magic beans in my wake-up juice!	0	4	3	0	0	0	2	2
294662008635265024	If people are offended by <USER> calling you an old fart, you should read his tweets. People beg him to call them #compliment	0	4	3	0	0	0	2	2
347386815860330498	Offbeat Vagabond 'Loves the Out Of' Grim with 5-star review...plus win free Starbucks <URL>	0	0	2	5	0	0	4	4
834137212354637825	off	0	1	4	1	0	1	3	3
684828103265370113	Ol girl don't like me because in Her IMAGINATION I was talking about her , but I know the real reason [?]	0	5	2	0	0	0	2	2
896118912999280640	<USER> <USER> The graphics change from the first demo to the second.	0	1	6	0	0	0	3	3
341918092592558080	Uh oh my a1c is 10.1 :( gotta get my togetherrrr	1	5	1	0	0	0	2	2
757660926149398528	<USER> <USER> I wanna live- there is more illegal coming in the usa #PainHurtsMyPain #FirePalm 150 yrs & still no cure #CRPS	0	6	1	0	0	0	2	2
299256532841930753	I just need to rant but can't because I'm so off.	0	6	1	0	0	0	2	2
892021853744762880	<USER> <USER> Thank god you back now i could get back to listening to that TTB <USER>	0	1	1	6	0	0	4	4
9890017556	<USER> yea u were little as in dat movie,lol	0	1	3	4	0	0	4	4
624584706936426497	Happy birthday <USER>	0	0	0	7	1	0	4	4
525047816469479424	#turnup 'experiment with drugs but i never with yay' (again)	0	3	2	2	0	0	2.857142857142857	3
682818160353882113	Time to make 2016 my	0	0	4	4	0	0	3	3
3983106625	Kanye is an Beyonce, however, is pure class!	0	0	3	5	0	0	4	4
577134990053363712	<USER> lol no but I am drinking a big glass of it rn	0	0	3	4	1	0	4	4
684954889856794625	Back off <USER> <USER>	2	6	0	0	0	0	2	2
636981336507568128	Completely disgusted now. Oh my god. all of you.	5	3	0	0	0	0	1	1
335689560673619968	Man, this happened in Texas, this would already have been killed. #FreeJahar #FryJahar #HellYeahDeathPenalty	0	7	1	0	0	0	2	2
671565289507520512	<USER> you cropped it now	0	1	6	1	0	0	3	3
517107113261146112	0wned by DodePersie #DodeOnTTI ~ this is deep <URL>	0	1	6	1	0	0	3	3
159485986525560832	<USER> uh oh, people making you want to smack a	0	5	3	0	0	0	2	2
451355395328868352	This semester in English class I've learned that I'm an unorganized piece of	1	6	1	0	0	0	2	2
805203772200943616	<USER> trying so hard to protect Alabama for the playoff. Tackling the runner is now unnecessary roughness	0	2	4	2	0	0	3	3
679411868277080064	Help me & get your own chance to win $35.00 in points. Enter Your Ears #Sweeps <URL> via <USER>	0	1	5	2	0	0	3	3
469233938133946368	My make friends in college uses to refer to forced penetration as a ghost <URL> #rape #rapeculture	2	4	1	1	0	0	2	2
359343092823900161	#HonestyHour I purposely don't with certain ppl.	0	6	2	0	0	0	2	2
564623852332793856	<USER> you are defending someone who doesn't give a about you	0	7	1	0	0	0	2	2
596411733440233474	<USER> umm nope actually my was hacked from my facebook, to my instagram & my Twitter	0	5	1	1	0	0	2	2
635818308185509888	<USER> <USER> <USER> I interviewed Tom Gimbel but I did get to meet Awesome guys!!	0	0	0	6	1	0	4	4
923383148347453440	Truth! I take people at face value too which has come around to bite me in the <URL>	0	7	0	0	0	0	2	2
870119549206765569	You ever wonder what we could have been? You said you wouldn't and you did.	0	3	4	0	0	0	3	3
940212710708461568	like fr if anyone tells me 'it's a joke' i'm gonna scream... this isn't funny like this is some dark sense of h... <URL>	1	6	0	0	0	0	2	2
487800044050202624	This is gonna hurt like a	1	6	0	0	0	0	2	2
941473425297731585	THIS IS SO SAD! HUMANS CAN DO THIS AND LIVE WITH THEMSELVES??? WHAT THE <URL>	4	3	0	0	0	0	1	1
734242063214993408	It's hot as Let's try the most famous free-to-play dating sim <URL> #accela	0	0	4	3	0	0	3	3
381148864553549825	<USER> KIMMIE!!! :D Brandi is a brute& her listening skills SUCK but she is sweet as & does try. would send u some sample treats but	0	1	3	3	0	0	3.2857142857142856	3
927049333069008896	Yes! <URL>	0	0	1	5	1	0	4	4
94957645819166721	<USER> same payment situation here. Like exactly the same numbers. Creepy. It sucks serous	0	7	0	0	0	0	2	2
939901078258233345	That is still mooing <URL>	0	1	4	2	0	0	3	3
15151840880	<USER> girl cut them strings up or something!!!	0	1	5	1	0	0	3	3
817973195521355776	WHY are girls so nice in the bathroom? lmao. like any other place we're but the bathroom? shiiii i gotcha girl	0	1	0	5	1	0	4	4
214479055620276224	<USER> Dimples are attractive.' DIMP! <USER>	0	0	2	4	1	0	4	4
182577489367937025	not just any cupcake...a KICK cupcake! <USER> Kickass Cupcakes) <URL>	0	0	2	2	3	0	4.142857142857143	4
190273569576591360	<USER> we need to link up and make some classic	0	0	4	3	0	0	3	3
342658520782602240	I wish you would stop being so rude.	1	5	1	0	0	0	2	2
830180864722141188	Nononononono, oh no. <URL>	0	5	2	0	0	0	2	2
406949888627208192	WAR EAGLE!!!!!! #WAREAGLE Y'ALL GON LEARN TODAY LOL	0	0	2	3	1	0	3.8333333333333335	4
717325099104251904	I'm so stressed. I'm so disappointed in myself. I'm so useless. I'm so weak. I hate myself.	4	3	0	0	0	0	1	1
837577512930533376	where's that cha cha tweet? i think about it all the time, it's the best.	0	1	2	4	0	0	4	4
225947173982982144	Loans are due..? I'm still in school.	0	3	3	1	0	0	2.7142857142857144	3
669726740118401024	Old school mirror selfies w/ resting face ud83dude43ud83dude42 <URL>	0	0	6	1	0	0	3	3
371813576488787968	I know Taylor wasn't talking about Harry but that is still a move talking about your ex like that like girl why have u not matured yet	0	5	2	0	0	0	2	2
678403900488204292	Hillary just took a #DemDebate	0	0	6	0	0	1	3	3
864332139579400192	my life I forgot my xanax was ready and the pharmacy is closed now. I've let myself down.	0	7	0	0	0	0	2	2
697195832777535488	Yes! yes! <URL>	0	0	0	4	3	0	4	4
827260590708043776	And for that reason alone no I will not smile leave me alone let me be	1	4	2	0	0	0	2	2
59130765409136640	Pretty at <USER> I've won many times and know the drill, if I'm not eligible to win just say so... Don't lie!	1	4	0	2	0	0	2	2
854496529679364096	am i supposed to pull $3,800 out of my	2	2	3	0	0	0	2.142857142857143	2
238295501823430656	<USER> U2 can suck my I saw a former Beatle man	3	3	1	0	0	0	1.7142857142857142	2
932397356267573250	<USER> Wow.....!!!!!!! Lose 2 the Butts. Patriots will have a field day. A massacre...	1	2	1	1	1	0	2.8333333333333335	3
549642322859016192	So... Tattoos, how does the pain compare to getting scraped to by the dentist?	0	3	3	0	0	0	2.5	3
545030242134679552	#NowPlaying Dark Doo MS MR * Secondhand Rapture on #Spotify <URL>	0	0	3	4	0	0	4	4
926936227445604352	<USER> War Eagle	0	0	6	0	0	1	3	3
761413429756174336	Beggars can't be choosers, this ain't Chipotle	0	6	1	0	0	0	2	2
935896604329967616	<USER> <USER> <USER> The is trying to incite a religious war	1	6	0	0	0	0	2	2
315602649812701185	<USER> it's not like I would confront them or anything. it would just be nice to know who the two-faced are.	0	6	0	1	0	0	2	2
126088468567826432	<USER> you got perma banned for only that? that blows dude	0	5	0	2	0	0	2	2
576927351210037248	<USER> I'm getting too at this Cup. They should have called it Green McGeady Cup. Thats the only player that ever gets the ball.	1	3	2	1	0	0	2.4285714285714284	3
430722452461604865	<USER> if only I could actually make some bad cursive type!! I've been cursed with terrible handwriting	1	5	1	0	0	0	2	2
608264783444512768	Find out why <USER> is dragging on this episode of <USER> Motorsports Monday <URL> #iHeartRACEDAY #NASCAR	0	1	4	1	0	0	3	3
881133155641688065	People winging cause ive parked in a parent & child space, off Margaret i admit i cant park & these spaces are large #thanksbye	0	3	3	0	0	0	2	2
507609997455269888	I know I have to live right, because if today is hot as I wouldn't be able to take hell.....seriously though.....	0	2	2	2	0	0	3.0	3
476280613042139136	<USER> 'This is my tiger <URL> who the gets to have a tiger	0	0	5	1	0	0	3	3
977926628	<USER> What the EFF Martin?!?!? that Louderback! I'm gonna miss ya!	0	4	2	0	0	0	2	2
593621268261273600	This is some of the bulliest I've ever seen	0	3	1	2	0	0	2	2
467416351267885056	Ok time to blast disney music and get this over with. Gonna give my hellish neighbors a disney education	0	1	3	2	0	0	3	3
909931530495057921	<USER> <USER> Big fan of the Great Dane, but what in the is the PGA Cup?!?	0	0	4	2	0	0	3	3
744089765616680960	<USER> <USER> we found him Laurie was concerned he was passed out in an alley or some	0	3	3	0	0	0	2	2
408085764564873216	Girl code is my #sofunny	0	0	4	2	0	0	3	3
