Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
2389542974	<USER> I got yo' bitch. Just sayin	0	8	0	1	0	0	2
528032067649818624	<USER> <USER> <USER> That's for when stirring the shit just won't do.	0	6	3	0	0	0	2
918146891120103424	<USER> <USER> Holy Shit! 😩	1	2	4	1	0	0	3
659209837658509312	I swear to god if they kill Jake I'm gonna be pissed #NCIS	0	8	0	0	0	0	2
345750820685484033	You can tell you gained weight, you look thicker all around. Especially in your a**" -katie. Gee thanks. #dickhead	2	6	0	0	0	0	2
1175422370	<USER> "Give a bee $600 million and he'll make his own damn cereal." --Darlene	0	2	4	2	0	0	3
62561053334175744	Time flies when you're running around doing ten damn things at once.	0	6	2	0	0	0	2
440305984666603520	self-respect is my respect for myself😏 i could as well suck 3 thousand dicks and still respect myself so shut the fuck up😒	0	6	1	1	0	0	2
368038445052358656	<USER> how the hell is JCs print sold out already I had it in my cart at 11:51 and ill see tons on eBay any min total bull shit!	2	6	0	0	0	0	2
536347861492183040	<USER> okay, cant wait to suck that fuck	0	4	3	1	0	0	2
5127129367	tip the bucket, motherfucker <URL>	1	4	1	0	0	0	2
300667599954518016	I've known for a while now, but I can officially say that my brother is a completely inconsiderate asshole	2	4	0	0	0	0	2
909892542635937793	So, at lunch today, I saw two intensely shitty commercials featuring Johnny Depp for Dior Sauvage.	0	6	0	0	0	0	2
896267671729315840	#ATLMansionPoolParty AUGUST 20TH RENTED A LIT ASS MANSION🔥🔥 - INDOOR &amp; OUTDOOR EVENT - FREE FOOD - OPEN BAR😜 <URL> x8	0	0	1	2	3	0	5
359137729990656000	I don't want to get my wisdom teeth out like doesn't that shit hurt and incase you didn't know I don't like being in pain	0	6	0	0	0	0	2
787808316210737154	Hell yeah I'm watching! <USER> Are you? <USER> <USER> <USER> <USER> <URL>	0	0	3	2	1	0	3
512064154698809344	I made the unfortunate mistake of watching "anaconda" and I must say the sheer talent nicki minaj exhibits rivals her video "stupid hoe"	0	5	1	0	0	0	2
842763481619283968	Thank fuck for peanut butter	0	0	0	5	1	0	4
385989510280282112	Condescending idiotic pieces of trash..............everyone else has to actually work to get paid why the hell... <URL>	3	3	0	0	0	0	2
699715067810607105	#HappyValley is so damn god!	0	0	0	2	4	0	5
812106955456184326	Omg... I'm trapped someone actually farted on this damn train. It's an express so I'm trapped	2	4	0	0	0	0	2
240105350383157250	dumbass move of the day: Go all the way up to this school just to find out class starts on Wednesday #FML	3	3	0	0	0	0	2
476464058233655296	Admin is going to get soooo much shit if it doesn't rain	1	4	1	0	0	0	2
593632031646461954	<USER> YOU FUCKERS LOST ME 10 DOLLARS ON FAN DUEL. JUST LOSE STOP FOULING THEM AND ADMIT DEFEAT YOU CUNTS	6	0	0	0	0	0	1
545003933392199680	<USER> THIS SHIT IS SOO AWKWARD 😩😂 <URL>	2	4	0	0	0	0	2
237715849367138305	#WWEPornNames The Big Hoe.	0	2	4	0	0	0	3
843150539751903236	My <USER> MobileStudio Pro came yesterday and I'm so fucking excited! Expect art soon! <URL>	0	0	0	1	7	0	5
406923696863850496	<USER> aww bailey you are not even close to a "needy bitch" you are a wonderful person. :)	0	0	0	6	2	0	4
662605586220085248	That moment when a bitch gets a taste of her own medicine and she says that they're a dick and shouldn't have said that.	2	5	0	1	0	0	2
113931401157554176	<USER> damn I missed it! What did u think of Ringer?	0	2	6	0	0	0	3
230360973393924100	Damn you #NYT! I turn my iPad on and before I can decide if I want to know who won the gold medal, you've told me. #spoiler	1	5	1	1	0	0	2
194982349287587840	#bitches with #accents. #topgolf #beauties #friends <URL>	0	1	3	3	0	1	3
494880160282198017	To me, the best characters are the ones seeking redemption. Gotta go through Hell before reaching Heaven.	0	0	2	5	1	0	4
706361828675170304	Holy shit!!! #ufc196	0	1	5	2	0	0	3
841365712941678592	<USER> THATS MY SHIT 😩😩	0	4	3	0	1	0	2
638527026958364673	<USER> that was BS! I would be so pissed if I were you!	3	4	1	0	0	0	2
471866038691184643	Someone convince me to not walk my ass out of here and never come back	3	5	0	0	0	0	2
509171970974294016	#ChrisBerman is so terrible I can't even come up with a smart ass comment.	0	8	0	0	0	0	2
286669406711459841	Mages and shit. <USER> Roy-Al's Flowers) <URL>	0	2	6	0	0	0	3
571165290492329984	<USER> IT'S UP MY ASS THAT'S WHAT IT IS	3	3	2	0	0	0	2
943300392707919872	I want to say something but I know bare minimum twitter and “relationship experts but always single” twitter will get on my ass lol	0	6	2	0	0	0	2
130310681311461376	<USER> Not betting it (don't bet on OSU ad I'm a big fan so am pissed enough when they lose but I don't hesitate to fade them).	0	3	5	0	0	0	3
894552218292154368	Yea suspicious when I saw that Shit G.O.A.T Sheep Just reading that gave me the creeps R U ONE..? FCK NO 😡	2	4	2	0	0	0	2
68076917877780480	No air conditioning in classroom #fuck	1	7	0	0	0	0	2
492030988063887361	<USER> <USER> <USER> I want a bitch pudding doll for my daughter! Where can I get one? #BitchPudding #DaDaDaDaaaaaa #BLAM	1	2	5	0	0	0	3
905862118410514432	what in the dum ahh romeo &amp; juliet capulets vs montagues ahh shit is this? <URL>	0	5	3	0	0	0	2
432238042355884032	IT LOOKS SO SHITTY I SHOULD NOT HAVE DONE THIS	3	5	0	0	0	0	2
94460379350052864	It's so hot outside that I don't know how hot it is outside cuz my ass is staying inside!	0	5	3	0	0	0	2
651594856389718016	<USER> <USER> <USER> Damn dixie one stuipd move after another I was rooting for u but u disappoint.	0	6	2	0	0	0	2
585275588929261568	When a female is mad u will go from bae to that nigga anit 💩	0	6	2	0	0	0	2
928479187463061504	IM SUCH A FUCKING WANNABLE GUYS HOLY SHIT I LOVE WANNA ONE SO MUCH	0	2	2	3	1	0	3
793740403	I find myself being a bitch to people online who don't deserve it. Mess up peak/peek or call your tax refund a return and I'll eat your face	1	6	1	0	0	0	2
786696282157027329	<USER> Now if I could just quit being lazy as hell.😁	0	4	3	1	0	0	2
778329277100126208	Trump’s VP Mike Pence Hails Dick Cheney as His ‘Role Model’ | Veterans Today <URL>	0	1	6	0	0	1	3
3564594077	<USER> wow! fucking hot! youre giving my right hand a workout!	0	0	1	5	2	0	4
699664548794601472	<USER> It's Called an Aux Cord u twat	1	7	0	0	0	0	2
482307514865045504	Taylor swift is the most annoying neighbor. The bitch needs to mind her own business. <USER> <USER> <URL>	6	2	0	0	0	0	1
5160980649	taking care of my sick daughter and being sick my self. Damn, the flu hit early this year.	3	6	0	0	0	0	2
539122661075738625	You Fuckhead!!!!	8	1	0	0	0	0	1
83403470975156224	Ayla you are a tweet whore cuz u update like crazy	2	3	3	1	0	0	2
224303588292300800	You don't know shit about me.	2	7	0	0	0	0	2
3789278859	Twishitter is fucking armazing... Hey lookie smashmouth	0	1	1	7	0	0	4
897563102916493312	I'm beyond horrified by this racist toddler we have as our president. Fuck Trump, fuck nazis, fuck the KKK &amp; fuck the confederacy.	8	1	0	0	0	0	1
160964611326230528	Putting shit in past tense #makesmethink	0	3	5	1	0	0	3
906517658128044033	<USER> Now I have. Good Morning and WAR DAMN EAGLE	0	1	6	1	0	1	3
875614590024818688	Vince Russo calls <USER> "Conrad Dobler" (The former NFL Lineman)? This New York sewer rat needs to fuck off. <USER>	1	8	0	0	0	0	2
359063886651080705	Is it sad that I'm excited for the possible concert picture I could be in that Harry Styles post? Cause I'm pretty damn excited. #14days	0	0	0	7	2	0	4
50403695652896768	You're a fucking terrible, horrible soul, SELF!!!	6	1	0	1	0	0	1
750906899302785024	me as a kid soap tastes like shit <URL>	2	5	1	0	0	0	2
384851899192979456	So, you work your ass off to be in the NFL and you sack Drew Brees. You celebrate with the pee wee Herman dance. C'mon Man!	2	5	1	0	0	0	2
310455252023386112	I'm at Cracker Barrel Old Country Store (Kansas City, MO) <URL>	0	2	6	0	0	0	3
688915171352428545	#demdebate Hilary just threw the whole damn tree	0	5	2	1	0	0	2
615322393570058241	Now they know he can't say half the shit in this song	0	7	1	0	0	0	2
878920808378372096	DAMN!!! This shit is GOOD! #Power	0	0	1	4	3	0	4
1715633118	is so tired, and feels like shit. ick.	1	5	2	0	0	0	2
539999343315783680	the fucking feels! #SOA	1	3	1	2	1	0	3
644559000433000448	The best thing about college is not worrying about how ugly &amp; stupid &amp; awkward I am, it's just like "nah I got more important shit to do"	0	0	0	4	1	0	4
916456658498347008	<USER> Hell no. Definitely not Axe. Lol	0	1	4	0	0	0	3
285091888325881856	<USER> <USER> lol - some people just can't see any JOY in life. I got shit in my life too, but I see the joy as well.	0	0	1	4	0	0	4
846692891363856385	I Cannot Fucking Believe I Have to Defend Tammy Lahren Now - <URL> via <USER> Tami's got fired for pro-choice....	0	4	1	0	0	0	2
367295174982246400	Fan girls are seriously crazy bitches! They'll come after you like piranhas.	1	4	0	0	0	0	2
623962113426485248	<USER> Had Taylor's video not been previewed at the BMA and have 20+ cameos in it and be rumored a diss track it wouldnt have got shit	0	3	2	0	0	0	2
813141269241282560	Holy. Shit. #RogueOne. 🙌🙌🙌🙌	0	0	3	1	1	0	3
578349119757914112	Lucious knocked the shit outta Hakeem! #Empire	0	0	3	1	1	0	3
423627963230208000	<USER> The damn wizards....	0	0	5	0	0	0	3
439051635541934080	Why does everyone in this school walk SO slow holy shit	1	4	0	0	0	0	2
497181494524522497	<USER> <USER> at the end of the first semester there better be one hell of a memorial for 2013's purged.”	2	2	2	1	0	0	2
739477279076548608	wow <USER> looking like the baddest bitch 😍😍 <URL>	0	1	0	4	2	0	4
115599786874380288	<USER> #NOC damn it booker i had a good feeling beth would win now you just crushed my hopes	1	5	1	0	0	0	2
269401448033447936	Sleepless at 3am? Gotta be up at 730am? Fuck yeah, perfect time to watch both Expendables 1 and 2 back to back. #insomniablows #followme	1	2	3	1	0	0	2
306494886381768705	This shit got me thinkin. I made a mistake. Never give up something old for something new. The new one can disappoint anytime. #TimeMachine	1	1	4	1	0	0	3
496488002345238528	Some call it a cracker, others call it a blank canvas <USER> <URL> #TeamTriscuit #TriscuitSnackoff #sponsored	0	0	4	3	0	0	3
671815932231196672	My typewriter got me all fucked up today damn	2	5	0	0	0	0	2
601834500570615808	Oh my god his sexy ass is comin to Denver <URL>	0	0	1	3	3	0	2
773667168705613824	<USER> damn right!	0	0	2	6	0	0	4
744216772266557440	<USER> probably true, I'm sure he shorted ETH and DAO to shit. So likely made a killing.	0	1	3	4	0	0	4
940612860153036800	<USER> <USER> <USER> Alberto did the same shit and got called out for it he wrote an apolo… <URL>	0	2	5	0	0	1	3
785008607490412544	<USER> <USER> oooo testy aren't we take an anti bitch pill please!	3	4	1	0	0	0	2
493932204121001984	<USER> ass ass ass ass ASS ass ass ass ass ass ass ass ASS ass ass ass. #ass	3	3	1	0	0	1	1
436964911567339520	this week has been shit	1	7	0	0	0	0	2
3082711574	<URL> - Trippy colors and shit!	0	1	3	4	0	0	4
266120174845968384	#THEGODGAMES: Heaven &amp; Hell. Ann watches more of her life-movie and is stunned by the pain she caused. <URL>	0	3	5	0	0	0	3
249959842360483841	<USER> <USER> Yeah...and probably "Bel Air," "Pussy," and possibly "Because of You." Here, let me link you:	1	0	5	1	0	1	3
538432219061039104	Happy Birthday Hoe. 🎉 <URL>	0	2	2	4	0	0	4
454020924514119680	If you're 5'8, is it okay to still say "The next big thing is here" when entering a room? *damn genetics*	0	2	3	1	0	0	3
920483301743263744	<USER> We are treated like foreigners, as the USVI, we arent your fucking hotels! We oay for FEMA! We pay taxes!	3	3	0	0	0	0	2
317510059410210816	First thing my child gets as a toddler, a fucking puppy. All children need a puppy!	0	1	1	3	1	0	4
302198774296621056	<USER> <USER> Youre just a rude bitch huh or is it youre jelouse she has millions while youre a broke hoe	5	1	0	0	0	0	1
487715271247802368	OK, where the HELL is <USER> 's Emmy nod for "Independent Movie"? And how the hell did <USER> get nominated this year?	2	4	0	0	0	0	2
337009374784520192	Cracker Jack Kerouacs #authormerch <USER>	0	2	3	1	0	0	3
245330504117805056	And can #Murray crack a smile? The dour bastard. #fb	0	5	1	0	0	0	2
209610251597651969	#YOLO? I prefer #FISH - Fuck It! Shit Happens!	1	2	3	0	0	0	3
413886012868132864	<USER> <USER> Don't either of you rude cunts worry about it. I've already defriended 3 people today, what's one cousin.	5	3	0	0	0	0	1
483285643808620544	Tact is the ability to tell someone to go to hell in such a way that they look forward to the trip.	0	2	3	3	0	0	3
827985193420148736	wtffff. so over this shit 😤	2	6	0	0	0	0	2
621524174973050880	#NowPlaying Trap Shit V17 by Uz ♫ <URL>	0	0	6	1	0	1	3
43698685732851712	About to go get murdered by an earth science test #shit #needatutor #someonetakethisforme	2	5	1	0	0	0	2
396924219792969729	<USER> <USER> It might be the #rum and #vokka....but 'DUH' yourself.... fucker. ;)	0	7	1	0	0	0	2
645776730012143616	Bullshit Apple. Me: Hey Siri Phone: Me:Hey Siri Phone: Me: Phone: Me: Shit in your hat phone.	2	6	0	0	0	0	2
935176991808151552	Aye FUCK you and ur product	7	1	0	0	0	0	1
252794894584795138	<USER> I bet people who clean up hotels after people find some good shit !” And some really bad shit lol	0	1	5	2	0	0	3
601519305730064385	<USER> I am used to using vi, not vim. vi shit the bed on Arch and I have to use vim. Is there a way to set the vi command to run vim?	0	3	5	0	0	0	3
555181749366706177	damn ashley, what happened to pastor ted?? #PLLSocialHour	0	3	5	0	0	0	3
867811797298008065	<USER> What a dick. Disappointed I would totally understand. But no reason to be angry.	0	8	0	0	0	0	2
660670259767062528	<USER> keep it open! Punta ako pag uwi ko! 😁	0	0	3	2	0	3	2
179265402025689089	I was told I hold a ping-pong paddle like a virgin holds a cock	0	5	3	0	0	0	2
471079771703496705	Why do people re-post things from others that are definitely straight out of hell? Knowing Jesus makes us know better! You know what I mean!	0	6	1	1	0	0	2
470786022390116352	Y'all do me a HUGE favor and go get <USER> fire ass song "Betcha B!tc# Love It." <URL>	0	0	0	8	0	0	4
488173429330575360	Pissed that there aren't more episodes of Weeds	0	8	0	0	0	0	2
328831540526202881	Your existence pisses the shit out of me.	7	1	0	0	0	0	1
345420890122625026	shit man I got a bad hang over	0	8	0	0	0	0	2
793842967291240448	people are genuinely so disgusting i'm going to go live as a fucking hermit just so i don't have to see or hear them anymore UGH	7	1	0	0	0	0	1
909227095297073152	"My name is jenn, but my friends call me bitch tits". <USER>	0	0	6	2	0	0	3
248246577456619521	<USER> that's how you get shit donee...it adds an edge to everything you say	0	0	4	4	0	0	4
627923350241710080	C-mon guys get ur shit together WTF #2	1	6	1	0	0	0	2
896012682087866369	why are yall just now gassing him up i knew he was a whole ass snack since the beginning <URL>	1	5	2	0	0	0	2
912418261530054657	The only "son of a bitch" that needs to be fired is the one in the White House. #TakeAKnee	3	5	0	0	0	0	2
892760916969836544	Is Nikki the house skank? #animalkingdomtnt #badisbred	1	7	0	0	0	0	2
691126258470522880	#WhyDont more chicks respond to unrequested dick pics by sending back pics of the nastiest vaginas one can find images of?	4	3	1	0	0	0	1
530577744246366208	<USER> <USER> <USER> <USER> do u mean hostage crises? Inherited that. Typical #Republican fuck up so much....	3	5	0	0	0	0	2
616854771706675200	Let's be real. He only does that so he knows when I shit talk him on here.	0	7	1	0	0	0	2
784120709169545216	<USER> <USER> <USER> <USER> <USER> Better. Your wrists would be tied to your ankles. And pussy eaten to climax.	0	3	0	2	0	0	2
776844921911193602	I would wear these just to fuck with people. <URL>	0	2	2	1	0	0	3
687820877778579456	omg that looked like it hurt i bet he was pissed <URL>	0	4	1	0	0	0	2
425335494608580608	<USER> <USER> ^^ Mormon bigotry. Don't get the Brits started on some religious shit. #crusades	0	3	2	0	0	0	2
